GEOID10,exposed_0.5buffer,exposed_1buffer,exposed_10buffer,exposed_20buffer
06037300800,0,0,0,1
06037460501,0,0,1,1
06037461100,1,1,1,1
06037460600,0,0,0,1
06037137502,0,0,0,1
06037139302,0,0,0,1
06037139200,0,0,0,1
06037139701,0,0,1,1
06037139703,1,1,1,1
06037131020,0,0,0,0
06037141400,0,0,0,1
06037141302,0,0,0,1
06037143100,0,0,0,1
06037462800,0,0,1,1
06037463101,0,0,1,1
06037462900,1,1,1,1
06037462700,0,0,1,1
06037300400,0,0,0,0
06037462600,0,0,1,1
06037463200,0,0,1,1
06037406101,0,0,0,0
06037430102,0,0,0,1
06037404702,0,0,0,0
06037404701,0,0,0,0
06037408623,0,0,0,0
06037403319,0,0,0,0
06037408401,0,0,0,0
06037460700,0,0,1,1
06037503702,0,0,0,0
06037532102,0,0,0,0
06037503402,0,0,0,0
06037501600,0,0,0,0
06037503501,0,0,0,0
06037503502,0,0,0,0
06037503601,0,0,0,0
06037109100,0,0,0,1
06037553702,0,0,0,0
06037554101,0,0,0,0
06037553802,0,0,0,0
06037554001,0,0,0,0
06037602200,0,0,0,0
06037603400,0,0,0,0
06037106510,1,1,1,1
06037603004,0,0,0,0
06037574202,0,0,0,0
06037574201,0,0,0,0
06037574601,0,0,0,0
06037320300,0,0,0,1
06037291210,0,0,0,0
06037570203,0,0,0,0
06037291220,0,0,0,0
06037291300,0,0,0,0
06037103300,0,0,0,0
06037265700,0,0,0,0
06037265410,0,0,1,1
06037265301,0,0,0,1
06037183101,0,0,0,1
06037267100,0,0,0,0
06037264302,0,0,1,1
06037267300,0,0,0,1
06037267402,0,0,0,1
06037267501,0,0,0,1
06037267502,0,0,0,1
06037267600,0,0,0,1
06037239202,0,0,0,0
06037239201,0,0,0,0
06037237402,0,0,0,0
06037237401,0,0,0,0
06037237202,0,0,0,0
06037237201,0,0,0,0
06037237101,0,0,0,0
06037236204,0,0,0,0
06037236203,0,0,0,0
06037234902,0,0,0,0
06037222001,0,0,0,0
06037221602,0,0,0,0
06037221601,0,0,0,0
06037221402,0,0,0,0
06037430721,0,0,1,1
06037670406,0,0,0,0
06037670202,0,0,0,0
06037301601,0,0,0,0
06037670003,0,0,0,0
06037670411,0,0,0,0
06037211120,0,0,0,0
06037572600,0,0,0,0
06037573300,0,0,0,0
06037575300,0,0,0,0
06037572900,0,0,0,0
06037573201,0,0,0,0
06037573100,0,0,0,0
06037572700,0,0,0,0
06037572800,0,0,0,0
06037577000,0,0,0,0
06037542200,0,0,0,0
06037573202,0,0,0,0
06037910205,0,0,0,0
06037910705,0,0,0,0
06037910206,0,0,0,0
06037920328,0,0,0,0
06037920330,0,0,0,0
06037920329,0,0,0,0
06037109601,0,0,0,0
06037920303,0,0,1,1
06037920312,0,0,1,1
06037920313,0,0,0,1
06037920314,0,0,0,1
06037541603,0,0,0,0
06037550700,0,0,0,0
06037551600,0,0,0,0
06037550400,0,0,0,0
06037551201,0,0,0,0
06037551202,0,0,0,0
06037551700,0,0,0,0
06037553602,0,0,0,0
06037461200,1,1,1,1
06037460502,0,0,1,1
06037461300,1,1,1,1
06037461000,1,1,1,1
06037143200,0,0,1,1
06037143300,0,0,1,1
06037143400,0,0,1,1
06037141700,0,0,1,1
06037143602,0,0,1,1
06037240010,0,0,0,0
06037238400,0,0,0,0
06037240020,0,0,0,0
06037240200,0,0,0,0
06037240300,0,0,0,0
06037238200,0,0,0,0
06037240700,0,0,0,0
06037240600,0,0,0,0
06037463400,0,0,1,1
06037463700,0,0,0,1
06037463800,0,0,0,1
06037463500,0,0,1,1
06037463900,0,0,0,1
06037463300,0,0,1,1
06037406000,0,0,0,0
06037535101,0,0,0,0
06037532302,0,0,0,0
06037481712,0,0,0,0
06037123104,0,0,0,1
06037532304,0,0,0,0
06037432901,0,0,0,0
06037500100,0,0,0,0
06037503703,0,0,0,0
06037201700,0,0,0,0
06037536200,0,0,0,0
06037542000,0,0,0,0
06037540102,0,0,0,0
06037543603,0,0,0,0
06037541001,0,0,0,0
06037600502,0,0,0,0
06037603500,0,0,0,0
06037199110,0,0,0,0
06037197700,0,0,0,0
06037197600,0,0,0,0
06037197420,0,0,0,0
06037197500,0,0,0,0
06037199000,0,0,0,0
06037199120,0,0,0,0
06037199202,0,0,0,0
06037293201,0,0,0,0
06037292000,0,0,0,0
06037293202,0,0,0,0
06037294120,0,0,0,0
06037621201,0,0,0,0
06037620301,0,0,0,0
06037620303,0,0,0,0
06037620400,0,0,0,0
06037620901,0,0,0,0
06037620800,0,0,0,0
06037267700,0,0,0,1
06037267800,0,0,0,0
06037269100,0,0,0,0
06037700700,0,0,0,1
06037226002,0,0,0,0
06037226001,0,0,0,0
06037222002,0,0,0,0
06037980014,0,0,0,0
06037980013,0,0,0,0
06037980010,0,0,0,0
06037651101,0,0,0,0
06037203600,0,0,0,0
06037670100,0,0,0,0
06037670407,0,0,0,0
06037599100,0,0,0,0
06037670201,0,0,0,0
06037601402,0,0,0,0
06037901205,0,0,0,0
06037574000,0,0,0,0
06037910807,0,0,0,0
06037920023,0,0,0,0
06037920200,1,1,1,1
06037920104,0,0,1,1
06037920016,0,0,0,1
06037920028,0,0,0,0
06037910805,1,1,1,1
06037920038,0,0,0,0
06037920035,0,0,0,0
06037920334,0,0,0,0
06037920042,0,0,0,1
06037910809,0,0,0,0
06037920018,0,0,0,1
06037910301,0,0,0,0
06037106020,0,0,1,1
06037920034,0,0,0,0
06037910808,0,0,0,0
06037310400,0,0,0,0
06037550000,0,0,0,0
06037550100,0,0,0,0
06037551000,0,0,0,0
06037552200,0,0,0,0
06037552100,0,0,0,0
06037551900,0,0,0,0
06037553902,0,0,0,0
06037403500,0,0,0,0
06037461400,0,1,1,1
06037920017,0,0,0,0
06037310900,0,0,0,0
06037311200,0,0,0,1
06037311500,0,0,0,1
06037311400,0,0,0,1
06037800325,0,0,0,0
06037238000,0,0,0,0
06037240500,0,0,0,0
06037240900,0,0,0,0
06037240800,0,0,0,0
06037125600,0,0,0,1
06037262200,0,0,1,1
06037242100,0,0,0,0
06037241110,0,0,0,0
06037241300,0,0,0,0
06037241120,0,0,0,0
06037241400,0,0,0,0
06037242000,0,0,0,0
06037464000,0,0,0,1
06037464100,0,0,0,1
06037191710,0,0,0,1
06037191203,0,0,0,1
06037930200,1,1,1,1
06037910202,0,0,0,0
06037481711,0,0,0,0
06037480600,0,0,0,1
06037480302,0,0,0,0
06037504001,0,0,0,0
06037532200,0,0,0,0
06037503701,0,0,0,0
06037500900,0,0,0,0
06037432202,0,0,0,0
06037500800,0,0,0,0
06037500700,0,0,0,0
06037543322,0,0,0,0
06037543602,0,0,0,0
06037106642,0,0,1,1
06037543801,0,0,0,0
06037543802,0,0,0,0
06037541300,0,0,0,0
06037541200,0,0,0,0
06037541604,0,0,0,0
06037199400,0,0,0,0
06037199300,0,0,0,0
06037199900,0,0,0,0
06037199201,0,0,0,0
06037199800,0,0,0,0
06037201200,0,0,0,0
06037201301,0,0,0,0
06037201110,0,0,0,0
06037201302,0,0,0,0
06037201503,0,0,0,0
06037620521,0,0,0,0
06037620522,0,0,0,0
06037620701,0,0,0,0
06037620602,0,0,0,0
06037621002,0,0,0,0
06037620601,0,0,0,0
06037621001,0,0,0,0
06037620501,0,0,0,0
06037621102,0,0,0,0
06037620702,0,0,0,0
06037621301,0,0,0,0
06037930401,0,0,0,1
06037920115,0,0,0,0
06037920102,1,1,1,1
06037221401,0,0,0,0
06037221304,0,0,0,0
06037221303,0,0,0,0
06037219902,0,0,0,0
06037218702,0,0,0,0
06037218701,0,0,0,0
06037217002,0,0,0,1
06037217001,0,0,0,1
06037216402,0,0,0,1
06037216401,0,0,0,1
06037215102,0,0,0,1
06037215101,0,0,0,1
06037214501,0,0,0,1
06037212702,0,0,0,1
06037212502,0,0,0,0
06037574700,0,0,0,0
06037574602,0,0,0,0
06037574800,0,0,0,0
06037599000,0,0,0,0
06037577603,0,0,0,0
06037577400,0,0,0,0
06037577602,0,0,0,0
06037577300,0,0,0,0
06037502902,0,0,0,0
06037555202,0,0,0,0
06037920030,0,0,0,0
06037920037,0,0,0,0
06037920041,0,0,0,0
06037920031,0,0,0,1
06037920111,0,0,0,1
06037920112,0,0,0,0
06037310300,0,0,0,0
06037310701,0,0,0,0
06037310702,0,0,0,0
06037310800,0,0,0,0
06037311100,0,0,0,1
06037311000,0,0,0,0
06037311300,0,0,0,0
06037277400,0,0,0,0
06037310703,0,0,0,0
06037403316,0,0,0,0
06037406300,0,0,0,0
06037403323,0,0,0,0
06037403322,0,0,0,0
06037800324,0,0,0,1
06037800326,0,0,0,1
06037404401,0,0,0,0
06037404302,0,0,0,0
06037404301,0,0,0,0
06037406102,0,0,0,0
06037401002,0,0,0,0
06037400800,0,0,0,0
06037181600,0,0,0,0
06037242200,0,0,0,0
06037242300,0,0,0,0
06037242600,0,0,0,0
06037242700,0,0,0,0
06037243000,0,0,0,0
06037261101,0,0,1,1
06037261102,0,0,1,1
06037243100,0,0,0,0
06037273700,0,0,0,0
06037273600,0,0,0,0
06037273200,0,0,0,1
06037273300,0,0,0,1
06037273800,0,0,0,0
06037480903,0,0,0,0
06037191120,0,0,0,1
06037480902,0,0,0,0
06037482502,0,0,0,0
06037480702,0,0,0,0
06037480400,0,0,0,0
06037480804,0,0,0,0
06037480704,0,0,0,0
06037480202,0,0,0,1
06037122200,0,0,0,0
06037122000,0,0,0,0
06037502401,0,0,0,0
06037120400,0,0,0,0
06037502901,0,0,0,0
06037550800,0,0,0,0
06037550500,0,0,0,0
06037531502,0,0,0,0
06037540000,0,0,0,0
06037541700,0,0,0,0
06037541801,0,0,0,0
06037543305,0,0,0,0
06037543502,0,0,0,0
06037542601,0,0,0,0
06037542602,0,0,0,0
06037542800,0,0,0,0
06037542700,0,0,0,0
06037542900,0,0,0,0
06037201501,0,0,0,0
06037201402,0,0,0,0
06037203300,0,0,0,0
06037203100,0,0,0,0
06037203500,0,0,0,0
06037203710,0,0,0,0
06037203200,0,0,0,0
06037204410,0,0,0,0
06037203800,0,0,0,0
06037204420,0,0,0,0
06037204110,0,0,0,0
06037204300,0,0,0,0
06037621400,0,0,0,0
06037103200,0,0,0,0
06037650001,0,0,0,0
06037103102,0,0,0,0
06037650300,0,0,0,0
06037650101,0,0,0,0
06037216200,0,0,0,1
06037216300,0,0,0,1
06037216900,0,0,0,1
06037216700,0,0,0,1
06037216800,0,0,0,1
06037211921,0,0,0,0
06037211201,0,0,0,1
06037209104,0,0,0,0
06037209103,0,0,0,0
06037208802,0,0,0,0
06037208801,0,0,0,0
06037208502,0,0,0,0
06037208402,0,0,0,0
06037208401,0,0,0,0
06037208302,0,0,0,0
06037206032,0,0,0,0
06037920012,0,0,0,0
06037920011,0,0,1,1
06037910812,0,0,0,0
06037910811,1,1,1,1
06037910001,0,0,0,0
06037901213,0,0,0,0
06037901209,0,0,0,0
06037577604,0,0,0,0
06037576904,0,0,0,0
06037573004,0,0,0,0
06037571703,0,0,0,0
06037576901,0,0,0,0
06037575101,0,0,0,0
06037575001,0,0,0,0
06037574902,0,0,0,0
06037574300,0,0,0,0
06037900602,0,0,0,0
06037900504,0,0,0,0
06037900606,0,0,0,0
06037900605,0,0,0,0
06037920108,0,0,0,1
06037920106,0,0,0,1
06037920107,0,0,1,1
06037920109,0,0,0,1
06037920331,0,0,0,0
06037920110,0,0,0,1
06037910804,0,0,0,0
06037910709,0,0,0,0
06037920033,0,0,0,0
06037920040,0,0,0,0
06037920013,0,0,0,0
06037920039,0,0,0,0
06037300701,0,0,0,0
06037300702,0,0,0,0
06037300600,0,0,0,1
06037300502,0,0,0,1
06037123103,0,0,0,0
06037103101,0,0,0,0
06037106010,0,0,1,1
06037403702,0,0,0,0
06037403408,0,0,0,0
06037408501,0,0,0,0
06037408626,0,0,0,0
06037408402,0,0,0,0
06037431200,0,0,0,1
06037401001,0,0,0,0
06037401102,0,0,0,0
06037401101,0,0,0,0
06037401500,0,0,0,0
06037401203,0,0,0,0
06037401201,0,0,0,0
06037403902,0,0,0,0
06037404100,0,0,0,0
06037274100,0,0,0,0
06037275200,0,0,0,0
06037275400,0,0,0,0
06037275302,0,0,0,0
06037275311,0,0,0,0
06037276000,0,0,0,0
06037276100,0,0,0,0
06037276500,0,0,0,0
06037276400,0,0,0,0
06037276601,0,0,0,0
06037431002,0,0,0,1
06037190901,0,0,0,1
06037480703,0,0,0,0
06037430101,0,0,0,1
06037480011,0,0,0,1
06037400206,0,0,0,0
06037400302,0,0,0,0
06037481202,0,0,0,0
06037502602,0,0,0,0
06037502601,0,0,0,0
06037530003,0,0,0,0
06037117303,0,0,0,0
06037503000,0,0,0,0
06037115301,0,0,0,0
06037503201,0,0,0,0
06037503302,0,0,0,0
06037540600,0,0,0,0
06037542501,0,0,0,0
06037543000,0,0,0,0
06037543503,0,0,0,0
06037543202,0,0,0,0
06037543400,0,0,0,0
06037543304,0,0,0,0
06037543201,0,0,0,0
06037203720,0,0,0,0
06037204120,0,0,0,0
06037204200,0,0,0,0
06037204600,0,0,0,0
06037203900,0,0,0,0
06037204700,0,0,0,0
06037204820,0,0,0,0
06037204910,0,0,0,0
06037205110,0,0,0,0
06037204810,0,0,0,0
06037124102,0,0,0,1
06037320000,0,0,1,1
06037206200,0,0,0,0
06037207900,0,0,0,0
06037217200,0,0,0,1
06037217100,0,0,0,1
06037218210,0,0,0,0
06037218110,0,0,0,0
06037218120,0,0,0,0
06037188100,0,0,0,0
06037218300,0,0,0,0
06037218600,0,0,0,0
06037218220,0,0,0,0
06037218400,0,0,0,0
06037218500,0,0,0,0
06037218800,0,0,0,0
06037219500,0,0,0,0
06037219300,0,0,0,0
06037220000,0,0,0,0
06037554103,0,0,0,0
06037552301,0,0,0,0
06037433102,0,0,0,0
06037800328,1,1,1,1
06037800204,0,0,1,1
06037930101,1,1,1,1
06037920339,0,0,0,1
06037542104,0,0,0,0
06037542103,0,0,0,0
06037900607,0,0,0,0
06037900704,0,0,0,0
06037900703,0,0,0,0
06037900701,0,0,0,0
06037900705,0,0,0,0
06037900804,0,0,0,0
06037900806,0,0,0,0
06037900900,0,0,0,0
06037901003,0,0,0,0
06037920026,0,0,0,0
06037920043,0,0,0,1
06037910810,0,0,0,0
06037920032,0,0,0,0
06037920036,0,0,0,0
06037920029,0,0,0,0
06037920020,0,0,0,0
06037920322,0,0,0,0
06037103400,0,0,0,0
06037104105,0,0,0,0
06037104201,0,0,0,0
06037104310,0,0,0,0
06037104701,0,0,0,0
06037530006,0,0,0,0
06037482701,0,0,0,0
06037481500,0,0,0,0
06037481604,0,0,0,0
06037481402,0,0,0,0
06037481603,0,0,0,0
06037481713,0,0,0,0
06037480500,0,0,0,0
06037408624,0,0,0,0
06037408706,0,0,0,0
06037128500,0,0,0,1
06037430803,0,0,0,1
06037400205,0,0,0,0
06037408303,0,0,0,0
06037408625,0,0,0,0
06037408627,0,0,0,0
06037404402,0,0,0,0
06037400402,0,0,0,0
06037401311,0,0,0,0
06037401902,0,0,0,0
06037401901,0,0,0,0
06037401800,0,0,0,0
06037401703,0,0,0,0
06037277000,0,0,0,0
06037277100,0,0,0,0
06037143500,0,0,1,1
06037143700,0,0,1,1
06037141600,0,0,1,1
06037143800,0,0,1,1
06037143902,0,0,1,1
06037143901,1,1,1,1
06037181500,0,0,0,1
06037181400,0,0,0,0
06037183620,0,0,0,0
06037183300,0,0,0,0
06037183510,0,0,0,0
06037183610,0,0,0,0
06037183520,0,0,0,0
06037183810,0,0,0,0
06037400602,0,0,0,0
06037430302,0,0,1,1
06037430723,0,0,0,1
06037431100,0,0,0,1
06037533603,0,0,0,0
06037534101,0,0,0,0
